estimated_stock_pct,quantity,temperature,category,unit_price,month,day_of_month,day_of_week,hour
0.3,0.0,-0.5377210884353741,16,8.49,3,1,1,12
0.39,0.0,-0.5377210884353741,11,18.19,3,1,1,12
0.605,0.0,-0.5377210884353741,0,10.19,3,1,1,12
0.77,0.0,-0.5377210884353741,14,6.19,3,1,1,12
0.91,2.0,-0.5377210884353741,8,8.19,3,1,1,12
0.39,5.0,-0.5377210884353741,11,18.49,3,1,1,12
0.6,0.0,-0.5377210884353741,20,3.49,3,1,1,12
0.61,0.0,-0.5377210884353741,5,9.99,3,1,1,12
0.4,0.0,-0.5377210884353741,6,10.99,3,1,1,12
0.74,4.0,-0.5377210884353741,17,3.49,3,1,1,12
0.5,0.0,-0.5377210884353741,16,14.49,3,1,1,12
0.92,0.0,-0.5377210884353741,2,7.99,3,1,1,12
0.25,0.0,-0.5377210884353741,14,6.19,3,1,1,12
0.465,0.0,-0.5377210884353741,5,5.49,3,1,1,12
0.715,0.0,-0.5377210884353741,9,11.99,3,1,1,12
0.5833333333333334,0.0,-0.5377210884353741,15,5.49,3,1,1,12
0.505,0.0,-0.5377210884353741,0,14.99,3,1,1,12
0.14,0.0,-0.5377210884353741,3,5.19,3,1,1,12
0.11,0.0,-0.5377210884353741,18,18.49,3,1,1,12
0.05,6.0,-0.5377210884353741,4,7.19,3,1,1,12
0.33,0.0,-0.5377210884353741,11,15.49,3,1,1,12
0.54,7.0,-0.5377210884353741,12,20.49,3,1,1,12
0.89,2.0,-0.5377210884353741,2,3.99,3,1,1,12
0.27,0.0,-0.5377210884353741,12,11.99,3,1,1,12
0.835,3.0,-0.5377210884353741,10,3.99,3,1,1,12
0.33,1.0,-0.5377210884353741,17,6.49,3,1,1,12
0.04,0.0,-0.5377210884353741,15,3.49,3,1,1,12
0.6950000000000001,0.0,-0.5377210884353741,0,15.19,3,1,1,12
0.97,4.0,-0.5377210884353741,5,10.99,3,1,1,12
0.09,0.0,-0.5377210884353741,9,5.49,3,1,1,12
0.78,0.0,-0.5377210884353741,2,3.99,3,1,1,12
0.15,0.0,-0.5377210884353741,1,8.49,3,1,1,12
0.78,0.0,-0.5377210884353741,5,11.19,3,1,1,12
0.12,1.0,-0.5377210884353741,18,16.49,3,1,1,12
0.69,5.0,-0.5377210884353741,14,2.49,3,1,1,12
0.35,0.0,-0.5377210884353741,6,8.49,3,1,1,12
0.82,1.0,-0.5377210884353741,1,10.19,3,1,1,12
0.36,0.0,-0.5377210884353741,17,8.99,3,1,1,12
0.55,2.0,-0.5377210884353741,21,2.49,3,1,1,12
0.32,0.0,-0.5377210884353741,7,4.99,3,1,1,12
0.45499999999999996,0.0,-0.5377210884353741,9,7.49,3,1,1,12
0.32999999999999996,2.0,-0.5377210884353741,1,10.49,3,1,1,12
0.33,0.0,-0.5377210884353741,19,2.99,3,1,1,12
0.8,0.0,-0.5377210884353741,3,16.19,3,1,1,12
0.49,0.0,-0.5377210884353741,9,9.49,3,1,1,12
0.69,2.0,-0.5377210884353741,13,20.99,3,1,1,12
0.735,1.0,-0.5377210884353741,5,6.49,3,1,1,12
0.542,4.0,-0.5377210884353741,8,7.19,3,1,1,12
0.33,0.0,-0.5377210884353741,6,16.99,3,1,1,12
0.7949999999999999,4.0,-0.5377210884353741,1,4.99,3,1,1,12
0.81,0.0,-0.5377210884353741,16,14.19,3,1,1,12
0.85,0.0,-0.5377210884353741,18,10.19,3,1,1,12
0.4,0.0,-0.5377210884353741,2,7.19,3,1,1,12
0.18,0.0,-0.5377210884353741,9,7.19,3,1,1,12
0.4,0.0,-0.5377210884353741,12,11.49,3,1,1,12
0.65,0.0,-0.5377210884353741,7,4.49,3,1,1,12
0.91,0.0,-0.5377210884353741,10,0.19,3,1,1,12
0.5533333333333333,0.0,-0.5377210884353741,20,4.19,3,1,1,12
0.25333333333333335,0.0,-0.5377210884353741,20,2.49,3,1,1,12
0.3,0.0,-0.5377210884353741,15,14.49,3,1,1,12
0.275,0.0,-0.5377210884353741,13,10.19,3,1,1,12
0.5700000000000001,0.0,-0.5377210884353741,21,1.49,3,1,1,12
0.8,0.0,-0.5377210884353741,3,7.99,3,1,1,12
0.4775,0.0,-0.5377210884353741,15,4.49,3,1,1,12
0.16,0.0,-0.5377210884353741,8,6.49,3,1,1,12
0.7250000000000001,1.0,-0.5377210884353741,14,2.99,3,1,1,12
0.485,2.0,-0.5377210884353741,21,1.49,3,1,1,12
0.78,4.0,-0.5377210884353741,18,17.99,3,1,1,12
0.8,0.0,-0.5377210884353741,4,7.49,3,1,1,12
0.37,4.0,-0.5377210884353741,5,13.99,3,1,1,12
0.84,0.0,-0.5377210884353741,14,4.99,3,1,1,12
0.42,0.0,-0.5377210884353741,2,2.19,3,1,1,12
0.84,0.0,-0.5377210884353741,17,8.19,3,1,1,12
0.55,0.0,-0.5377210884353741,13,22.19,3,1,1,12
0.74,2.0,-0.5377210884353741,13,23.99,3,1,1,12
0.1,0.0,-0.5377210884353741,12,18.49,3,1,1,12
0.96,1.0,-0.5377210884353741,21,1.99,3,1,1,12
0.44500000000000006,0.0,-0.5377210884353741,7,5.19,3,1,1,12
0.10666666666666667,4.0,-0.5377210884353741,19,1.49,3,1,1,12
0.71,4.0,-0.5377210884353741,1,9.99,3,1,1,12
0.73,1.0,-0.5377210884353741,2,2.49,3,1,1,12
0.94,0.0,-0.5377210884353741,15,7.49,3,1,1,12
0.43999999999999995,0.0,-0.5377210884353741,10,3.99,3,1,1,12
0.39,0.0,-0.5377210884353741,18,18.49,3,1,1,12
0.46,0.0,-0.5377210884353741,5,14.99,3,1,1,12
0.59,0.0,-0.5377210884353741,17,8.99,3,1,1,12
0.52,0.0,-0.5377210884353741,0,15.99,3,1,1,12
0.96,0.0,-0.5377210884353741,6,14.19,3,1,1,12
0.47,0.0,-0.5377210884353741,7,9.19,3,1,1,12
0.64,3.0,-0.5377210884353741,8,9.19,3,1,1,12
0.405,1.0,-0.5377210884353741,21,1.99,3,1,1,12
0.53,0.0,-0.5377210884353741,8,8.19,3,1,1,12
0.71,0.0,-0.5377210884353741,0,13.49,3,1,1,12
0.65,2.0,-0.5377210884353741,4,2.49,3,1,1,12
0.7150000000000001,0.0,-0.5377210884353741,19,1.19,3,1,1,12
0.03,1.0,-0.5377210884353741,14,5.49,3,1,1,12
0.71,0.0,-0.5377210884353741,16,11.99,3,1,1,12
0.32499999999999996,0.0,-0.5377210884353741,12,12.19,3,1,1,12
0.565,0.0,-0.5377210884353741,20,0.49,3,1,1,12
0.14,0.0,-0.5377210884353741,17,6.99,3,1,1,12
0.4166666666666667,0.0,-0.5377210884353741,5,5.99,3,1,1,12
0.2,0.0,-0.5377210884353741,15,5.19,3,1,1,12
0.05,0.0,-0.5377210884353741,6,14.99,3,1,1,12
0.37,4.0,-0.5377210884353741,7,9.19,3,1,1,12
0.55,0.0,-0.5377210884353741,15,12.19,3,1,1,12
0.06333333333333334,0.0,-0.5377210884353741,9,11.19,3,1,1,12
0.52,0.0,-0.5377210884353741,2,2.19,3,1,1,12
1.0,0.0,-0.5377210884353741,14,2.19,3,1,1,12
0.74,0.0,-0.5377210884353741,4,8.49,3,1,1,12
0.28,0.0,-0.5377210884353741,19,4.99,3,1,1,12
0.42,0.0,-0.5377210884353741,17,3.19,3,1,1,12
0.5449999999999999,0.0,-0.5377210884353741,14,2.99,3,1,1,12
0.83,4.0,-0.5377210884353741,10,4.99,3,1,1,12
0.63,0.0,-0.5377210884353741,12,19.99,3,1,1,12
0.46,0.0,-0.5377210884353741,12,14.99,3,1,1,12
0.14,0.0,-0.5377210884353741,3,5.19,3,1,1,12
0.6,0.0,-0.5377210884353741,6,14.19,3,1,1,12
0.52,0.0,-0.5377210884353741,7,8.49,3,1,1,12
0.2,0.0,-0.5377210884353741,3,14.19,3,1,1,12
0.97,0.0,-0.5377210884353741,2,7.99,3,1,1,12
0.6466666666666666,2.0,-0.5377210884353741,19,3.19,3,1,1,12
0.39,0.0,-0.18873417721518987,11,11.19,3,1,1,13
0.3,0.0,-0.18873417721518987,21,1.49,3,1,1,13
0.67,0.0,-0.18873417721518987,7,7.99,3,1,1,13
0.425,0.0,-0.18873417721518987,3,20.19,3,1,1,13
0.6275,1.0,-0.18873417721518987,16,8.19,3,1,1,13
0.83,0.0,-0.18873417721518987,4,2.49,3,1,1,13
0.22,4.0,-0.18873417721518987,10,0.49,3,1,1,13
0.19,2.0,-0.18873417721518987,8,9.49,3,1,1,13
0.42,0.0,-0.18873417721518987,3,15.99,3,1,1,13
0.635,0.0,-0.18873417721518987,16,11.19,3,1,1,13
0.07,0.0,-0.18873417721518987,12,16.19,3,1,1,13
0.88,0.0,-0.18873417721518987,10,3.99,3,1,1,13
0.38,0.0,-0.18873417721518987,6,16.99,3,1,1,13
0.26,0.0,-0.18873417721518987,2,2.99,3,1,1,13
0.99,3.0,-0.18873417721518987,11,13.19,3,1,1,13
0.635,0.0,-0.18873417721518987,13,19.99,3,1,1,13
0.5,0.0,-0.18873417721518987,7,9.99,3,1,1,13
0.29,0.0,-0.18873417721518987,3,11.99,3,1,1,13
0.86,0.0,-0.18873417721518987,2,8.19,3,1,1,13
0.47,0.0,-0.18873417721518987,10,1.49,3,1,1,13
0.34,0.0,-0.18873417721518987,18,20.49,3,1,1,13
0.11,0.0,-0.18873417721518987,15,16.99,3,1,1,13
0.12,0.0,-0.18873417721518987,2,7.49,3,1,1,13
0.72,0.0,-0.18873417721518987,17,4.49,3,1,1,13
0.3233333333333333,0.0,-0.18873417721518987,16,8.49,3,1,1,13
0.27,0.0,-0.18873417721518987,9,12.49,3,1,1,13
0.57,2.0,-0.18873417721518987,11,18.19,3,1,1,13
0.72,0.0,-0.18873417721518987,0,10.19,3,1,1,13
0.86,0.0,-0.18873417721518987,19,0.49,3,1,1,13
0.42,0.0,-0.18873417721518987,3,16.19,3,1,1,13
0.28,0.0,-0.18873417721518987,11,18.49,3,1,1,13
0.48000000000000004,3.0,-0.18873417721518987,7,9.49,3,1,1,13
0.18,0.0,-0.18873417721518987,20,3.49,3,1,1,13
0.26,0.0,-0.18873417721518987,2,8.19,3,1,1,13
0.56,0.0,-0.18873417721518987,19,4.19,3,1,1,13
0.55,0.0,-0.18873417721518987,11,19.19,3,1,1,13
0.11,0.0,-0.18873417721518987,17,3.49,3,1,1,13
0.46,0.0,-0.18873417721518987,11,16.19,3,1,1,13
0.84,0.0,-0.18873417721518987,3,16.49,3,1,1,13
0.32,0.0,-0.18873417721518987,9,11.99,3,1,1,13
0.24,0.0,-0.18873417721518987,1,5.49,3,1,1,13
0.41500000000000004,4.0,-0.18873417721518987,0,14.99,3,1,1,13
0.11499999999999999,0.0,-0.18873417721518987,12,16.19,3,1,1,13
0.49,0.0,-0.18873417721518987,4,7.19,3,1,1,13
0.53,0.0,-0.18873417721518987,19,1.99,3,1,1,13
0.31,0.0,-0.18873417721518987,6,17.19,3,1,1,13
0.49,0.0,-0.18873417721518987,7,5.19,3,1,1,13
0.47000000000000003,0.0,-0.18873417721518987,17,6.19,3,1,1,13
0.03,0.0,-0.18873417721518987,1,7.49,3,1,1,13
0.2,3.0,-0.18873417721518987,11,15.49,3,1,1,13
0.89,4.0,-0.18873417721518987,12,11.99,3,1,1,13
0.01,0.0,-0.18873417721518987,10,3.99,3,1,1,13
0.47,0.0,-0.18873417721518987,0,12.19,3,1,1,13
0.32,3.0,-0.18873417721518987,15,3.49,3,1,1,13
0.775,4.0,-0.18873417721518987,14,7.19,3,1,1,13
0.91,0.0,-0.18873417721518987,0,15.19,3,1,1,13
0.77,0.0,-0.18873417721518987,7,7.99,3,1,1,13
0.36,0.0,-0.18873417721518987,9,5.49,3,1,1,13
0.28,0.0,-0.18873417721518987,2,3.99,3,1,1,13
0.68,0.0,-0.18873417721518987,9,8.99,3,1,1,13
0.47,4.0,-0.18873417721518987,17,10.99,3,1,1,13
0.99,0.0,-0.18873417721518987,15,16.19,3,1,1,13
0.545,0.0,-0.18873417721518987,18,16.49,3,1,1,13
0.1,6.0,-0.18873417721518987,14,2.49,3,1,1,13
0.54,0.0,-0.18873417721518987,1,10.19,3,1,1,13
0.5,1.0,-0.18873417721518987,17,8.99,3,1,1,13
0.96,0.0,-0.18873417721518987,21,0.49,3,1,1,13
0.39,0.0,-0.18873417721518987,1,10.19,3,1,1,13
0.8633333333333333,0.0,-0.18873417721518987,9,7.19,3,1,1,13
0.82,0.0,-0.18873417721518987,1,10.49,3,1,1,13
0.98,0.0,-0.18873417721518987,0,12.49,3,1,1,13
0.76,3.0,-0.18873417721518987,6,16.99,3,1,1,13
0.21,0.0,-0.18873417721518987,1,4.99,3,1,1,13
0.29,0.0,-0.18873417721518987,1,10.99,3,1,1,13
0.485,2.0,-0.18873417721518987,15,6.99,3,1,1,13
0.52,0.0,-0.18873417721518987,4,8.99,3,1,1,13
0.9,0.0,-0.18873417721518987,6,9.49,3,1,1,13
0.22,0.0,-0.18873417721518987,10,4.49,3,1,1,13
0.54,6.0,-0.18873417721518987,17,5.99,3,1,1,13
0.24,3.0,-0.18873417721518987,10,0.19,3,1,1,13
0.62,0.0,-0.18873417721518987,20,0.19,3,1,1,13
0.49,0.0,-0.18873417721518987,13,12.99,3,1,1,13
0.73,2.0,-0.18873417721518987,15,14.49,3,1,1,13
0.58,0.0,-0.18873417721518987,13,10.19,3,1,1,13
0.31,0.0,-0.18873417721518987,20,2.19,3,1,1,13
0.435,0.0,-0.18873417721518987,16,9.49,3,1,1,13
0.26333333333333336,0.0,-0.18873417721518987,0,12.99,3,1,1,13
0.96,0.0,-0.18873417721518987,14,2.99,3,1,1,13
0.15000000000000002,0.0,-0.18873417721518987,3,19.99,3,1,1,13
0.46,0.0,-0.18873417721518987,18,17.99,3,1,1,13
0.36,0.0,-0.18873417721518987,5,5.49,3,1,1,13
0.66,2.0,-0.18873417721518987,14,8.49,3,1,1,13
0.3,2.0,-0.18873417721518987,13,22.19,3,1,1,13
0.97,0.0,-0.18873417721518987,13,23.99,3,1,1,13
0.08,7.0,-0.18873417721518987,12,18.49,3,1,1,13
0.42000000000000004,0.0,-0.18873417721518987,5,9.99,3,1,1,13
0.30666666666666664,0.0,-0.18873417721518987,19,1.49,3,1,1,13
0.04,0.0,-0.18873417721518987,1,9.99,3,1,1,13
0.98,7.0,-0.18873417721518987,14,3.49,3,1,1,13
0.06,0.0,-0.18873417721518987,21,4.99,3,1,1,13
0.76,3.0,-0.18873417721518987,10,3.99,3,1,1,13
0.96,1.0,-0.18873417721518987,4,7.49,3,1,1,13
0.24,0.0,-0.18873417721518987,4,8.99,3,1,1,13
0.77,0.0,-0.18873417721518987,18,18.49,3,1,1,13
0.71,0.0,-0.18873417721518987,4,8.19,3,1,1,13
0.675,0.0,-0.18873417721518987,16,8.99,3,1,1,13
0.46,0.0,-0.18873417721518987,6,14.19,3,1,1,13
0.5025000000000001,0.0,-0.18873417721518987,8,9.19,3,1,1,13
0.17,1.0,-0.18873417721518987,8,8.19,3,1,1,13
0.525,0.0,-0.18873417721518987,19,1.19,3,1,1,13
0.97,1.0,-0.18873417721518987,21,1.19,3,1,1,13
0.88,0.0,-0.18873417721518987,20,0.49,3,1,1,13
0.85,0.0,-0.18873417721518987,19,0.19,3,1,1,13
0.06,0.0,-0.18873417721518987,20,5.19,3,1,1,13
0.09,0.0,-0.18873417721518987,18,10.19,3,1,1,13
0.73,0.0,-0.18873417721518987,17,6.99,3,1,1,13
0.385,0.0,-0.18873417721518987,4,2.99,3,1,1,13
0.76,0.0,-0.18873417721518987,5,5.99,3,1,1,13
0.07,0.0,-0.18873417721518987,7,9.19,3,1,1,13
0.065,0.0,-0.18873417721518987,4,3.49,3,1,1,13
0.83,0.0,-0.18873417721518987,9,11.19,3,1,1,13
0.3733333333333333,0.0,-0.18873417721518987,2,2.19,3,1,1,13
0.99,7.0,-0.18873417721518987,3,11.49,3,1,1,13
0.99,2.0,-0.18873417721518987,20,4.99,3,1,1,13
0.54,0.0,-0.18873417721518987,19,4.99,3,1,1,13
0.21,0.0,-0.18873417721518987,12,8.99,3,1,1,13
0.42500000000000004,0.0,-0.18873417721518987,7,5.49,3,1,1,13
0.4,10.0,-0.18873417721518987,10,4.99,3,1,1,13
0.91,5.0,-0.18873417721518987,12,19.99,3,1,1,13
0.99,0.0,-0.18873417721518987,7,8.49,3,1,1,13
0.5733333333333334,1.0,-0.18873417721518987,13,15.49,3,1,1,13
0.65,0.0,-0.18873417721518987,20,0.19,3,1,1,13
0.07,0.0,-0.18873417721518987,2,7.99,3,1,1,13
0.88,4.0,0.8169688385269122,21,1.49,3,1,1,14
0.15,0.0,0.8169688385269122,4,2.49,3,1,1,14
0.32,1.0,0.8169688385269122,10,0.49,3,1,1,14
0.19,0.0,0.8169688385269122,17,10.99,3,1,1,14
0.65,0.0,0.8169688385269122,8,9.49,3,1,1,14
0.2,0.0,0.8169688385269122,3,15.99,3,1,1,14
1.0,0.0,0.8169688385269122,16,11.19,3,1,1,14
0.2725,0.0,0.8169688385269122,10,3.99,3,1,1,14
1.0,0.0,0.8169688385269122,6,16.99,3,1,1,14
0.8200000000000001,0.0,0.8169688385269122,20,4.99,3,1,1,14
0.475,0.0,0.8169688385269122,2,2.99,3,1,1,14
0.185,0.0,0.8169688385269122,11,13.19,3,1,1,14
0.89,4.0,0.8169688385269122,9,13.19,3,1,1,14
0.91,3.0,0.8169688385269122,13,20.49,3,1,1,14
0.17,0.0,0.8169688385269122,2,8.19,3,1,1,14
0.75,3.0,0.8169688385269122,15,16.99,3,1,1,14
0.58,0.0,0.8169688385269122,2,7.49,3,1,1,14
0.72,0.0,0.8169688385269122,1,6.99,3,1,1,14
0.17,0.0,0.8169688385269122,16,8.49,3,1,1,14
0.33,0.0,0.8169688385269122,9,12.49,3,1,1,14
0.38,0.0,0.8169688385269122,6,16.49,3,1,1,14
0.65,0.0,0.8169688385269122,19,0.49,3,1,1,14
1.0,1.0,0.8169688385269122,8,8.19,3,1,1,14
0.83,0.0,0.8169688385269122,11,18.49,3,1,1,14
0.19,0.0,0.8169688385269122,7,9.49,3,1,1,14
0.18,4.0,0.8169688385269122,2,8.19,3,1,1,14
0.32,3.0,0.8169688385269122,5,9.99,3,1,1,14
0.5449999999999999,0.0,0.8169688385269122,11,19.19,3,1,1,14
0.81,0.0,0.8169688385269122,1,4.99,3,1,1,14
0.5,0.0,0.8169688385269122,17,3.49,3,1,1,14
0.4633333333333334,0.0,0.8169688385269122,16,14.49,3,1,1,14
0.24,0.0,0.8169688385269122,14,6.19,3,1,1,14
0.5700000000000001,0.0,0.8169688385269122,5,5.49,3,1,1,14
0.89,4.0,0.8169688385269122,0,14.99,3,1,1,14
0.62,0.0,0.8169688385269122,6,9.49,3,1,1,14
0.36,0.0,0.8169688385269122,3,5.19,3,1,1,14
0.96,2.0,0.8169688385269122,19,3.19,3,1,1,14
0.55,0.0,0.8169688385269122,17,6.19,3,1,1,14
0.27,6.0,0.8169688385269122,10,0.49,3,1,1,14
0.76,0.0,0.8169688385269122,1,7.49,3,1,1,14
0.19,0.0,0.8169688385269122,11,15.49,3,1,1,14
0.53,0.0,0.8169688385269122,2,3.99,3,1,1,14
0.67,0.0,0.8169688385269122,12,11.99,3,1,1,14
0.62,10.0,0.8169688385269122,10,3.99,3,1,1,14
0.64,0.0,0.8169688385269122,0,12.19,3,1,1,14
0.01,0.0,0.8169688385269122,1,4.19,3,1,1,14
0.47,0.0,0.8169688385269122,14,7.19,3,1,1,14
0.63,0.0,0.8169688385269122,5,10.99,3,1,1,14
0.02,0.0,0.8169688385269122,9,5.49,3,1,1,14
0.22,2.0,0.8169688385269122,8,9.49,3,1,1,14
0.63,0.0,0.8169688385269122,5,11.19,3,1,1,14
0.3266666666666667,0.0,0.8169688385269122,9,8.99,3,1,1,14
0.17,0.0,0.8169688385269122,17,10.99,3,1,1,14
0.29000000000000004,0.0,0.8169688385269122,15,16.19,3,1,1,14
0.775,3.0,0.8169688385269122,1,4.19,3,1,1,14
0.88,0.0,0.8169688385269122,7,4.19,3,1,1,14
0.11,0.0,0.8169688385269122,7,9.19,3,1,1,14
0.14,0.0,0.8169688385269122,2,6.99,3,1,1,14
0.81,10.0,0.8169688385269122,9,7.49,3,1,1,14
0.125,0.0,0.8169688385269122,1,10.49,3,1,1,14
0.19,0.0,0.8169688385269122,13,20.99,3,1,1,14
0.54,0.0,0.8169688385269122,0,12.49,3,1,1,14
0.6066666666666667,0.0,0.8169688385269122,8,7.19,3,1,1,14
0.33,0.0,0.8169688385269122,6,16.99,3,1,1,14
0.34,2.0,0.8169688385269122,16,14.19,3,1,1,14
0.47,0.0,0.8169688385269122,15,6.99,3,1,1,14
0.6499999999999999,4.0,0.8169688385269122,5,4.99,3,1,1,14
0.39,0.0,0.8169688385269122,19,1.19,3,1,1,14
0.01,0.0,0.8169688385269122,13,11.49,3,1,1,14
0.43,0.0,0.8169688385269122,9,7.19,3,1,1,14
0.43,0.0,0.8169688385269122,0,7.19,3,1,1,14
0.585,5.0,0.8169688385269122,10,0.19,3,1,1,14
0.08,4.0,0.8169688385269122,4,8.99,3,1,1,14
0.6466666666666666,5.0,0.8169688385269122,12,11.49,3,1,1,14
0.7,0.0,0.8169688385269122,7,4.49,3,1,1,14
0.38,1.0,0.8169688385269122,7,8.19,3,1,1,14
0.09,0.0,0.8169688385269122,15,14.49,3,1,1,14
0.86,2.0,0.8169688385269122,13,10.19,3,1,1,14
0.14,0.0,0.8169688385269122,20,2.19,3,1,1,14
0.09,0.0,0.8169688385269122,0,12.99,3,1,1,14
0.55,0.0,0.8169688385269122,15,4.49,3,1,1,14
0.47666666666666674,1.0,0.8169688385269122,8,6.49,3,1,1,14
0.62,0.0,0.8169688385269122,16,9.49,3,1,1,14
0.73,0.0,0.8169688385269122,5,13.99,3,1,1,14
0.14,0.0,0.8169688385269122,2,2.19,3,1,1,14
0.85,0.0,0.8169688385269122,13,23.99,3,1,1,14
0.4,0.0,0.8169688385269122,19,1.99,3,1,1,14
0.12,0.0,0.8169688385269122,9,11.99,3,1,1,14
0.73,7.0,0.8169688385269122,5,9.99,3,1,1,14
0.15000000000000002,1.0,0.8169688385269122,3,13.19,3,1,1,14
0.88,0.0,0.8169688385269122,7,5.19,3,1,1,14
0.01,3.0,0.8169688385269122,8,7.19,3,1,1,14
0.33,0.0,0.8169688385269122,2,2.49,3,1,1,14
0.84,3.0,0.8169688385269122,14,3.49,3,1,1,14
0.07,0.0,0.8169688385269122,21,4.99,3,1,1,14
0.72,10.0,0.8169688385269122,10,3.99,3,1,1,14
0.35,4.0,0.8169688385269122,5,6.49,3,1,1,14
0.5,0.0,0.8169688385269122,4,7.49,3,1,1,14
0.565,0.0,0.8169688385269122,4,8.99,3,1,1,14
0.465,0.0,0.8169688385269122,4,8.19,3,1,1,14
0.41000000000000003,0.0,0.8169688385269122,5,14.99,3,1,1,14
0.43,0.0,0.8169688385269122,3,15.99,3,1,1,14
0.26,0.0,0.8169688385269122,3,7.49,3,1,1,14
0.12,0.0,0.8169688385269122,17,8.99,3,1,1,14
0.25,0.0,0.8169688385269122,18,18.19,3,1,1,14
0.49,0.0,0.8169688385269122,6,11.99,3,1,1,14
0.22000000000000003,4.0,0.8169688385269122,0,15.99,3,1,1,14
0.7,0.0,0.8169688385269122,8,8.19,3,1,1,14
0.95,0.0,0.8169688385269122,13,14.99,3,1,1,14
0.16,0.0,0.8169688385269122,0,13.49,3,1,1,14
0.33,1.0,0.8169688385269122,4,2.49,3,1,1,14
0.1,2.0,0.8169688385269122,14,5.49,3,1,1,14
0.12,0.0,0.8169688385269122,12,12.19,3,1,1,14
0.79,0.0,0.8169688385269122,19,4.49,3,1,1,14
0.23,0.0,0.8169688385269122,20,5.19,3,1,1,14
1.0,5.0,0.8169688385269122,11,18.99,3,1,1,14
0.22,0.0,0.8169688385269122,21,4.19,3,1,1,14
0.14,0.0,0.8169688385269122,15,5.19,3,1,1,14
0.04,0.0,0.8169688385269122,6,14.99,3,1,1,14
0.5,4.0,0.8169688385269122,15,12.19,3,1,1,14
0.56,0.0,0.8169688385269122,0,8.19,3,1,1,14
0.4,1.0,0.8169688385269122,2,7.49,3,1,1,14
0.62,3.0,0.8169688385269122,17,3.19,3,1,1,14
1.0,0.0,0.8169688385269122,7,5.49,3,1,1,14
0.67,3.0,0.8169688385269122,10,4.99,3,1,1,14
0.91,6.0,0.8169688385269122,12,14.99,3,1,1,14
0.1,0.0,0.8169688385269122,6,14.19,3,1,1,14
0.99,2.0,0.8169688385269122,4,8.99,3,1,1,14
0.12,1.0,0.3370588235294117,21,1.49,3,1,1,15
0.15,0.0,0.3370588235294117,10,0.49,3,1,1,15
0.31,0.0,0.3370588235294117,12,12.49,3,1,1,15
0.49,0.0,0.3370588235294117,18,12.49,3,1,1,15
0.535,0.0,0.3370588235294117,8,9.49,3,1,1,15
0.68,0.0,0.3370588235294117,19,1.99,3,1,1,15
0.575,0.0,0.3370588235294117,16,11.19,3,1,1,15
0.76,1.0,0.3370588235294117,12,16.19,3,1,1,15
0.5,2.0,0.3370588235294117,10,3.99,3,1,1,15
0.34,0.0,0.3370588235294117,13,19.99,3,1,1,15
0.52,0.0,0.3370588235294117,7,9.99,3,1,1,15
0.385,4.0,0.3370588235294117,10,1.49,3,1,1,15
0.61,0.0,0.3370588235294117,18,20.49,3,1,1,15
0.2,4.0,0.3370588235294117,2,7.49,3,1,1,15
0.81,0.0,0.3370588235294117,17,4.49,3,1,1,15
0.43,0.0,0.3370588235294117,16,8.49,3,1,1,15
0.12,0.0,0.3370588235294117,9,12.49,3,1,1,15
0.77,0.0,0.3370588235294117,0,10.19,3,1,1,15
0.6,0.0,0.3370588235294117,19,0.49,3,1,1,15
0.56,0.0,0.3370588235294117,11,18.49,3,1,1,15
0.55,0.0,0.3370588235294117,20,3.49,3,1,1,15
0.79,0.0,0.3370588235294117,2,8.19,3,1,1,15
0.8,0.0,0.3370588235294117,11,10.49,3,1,1,15
0.18,0.0,0.3370588235294117,11,19.19,3,1,1,15
0.95,0.0,0.3370588235294117,5,5.49,3,1,1,15
0.89,0.0,0.3370588235294117,6,7.49,3,1,1,15
0.91,0.0,0.3370588235294117,9,11.99,3,1,1,15
0.68,2.0,0.3370588235294117,1,5.49,3,1,1,15
0.43,4.0,0.3370588235294117,15,5.49,3,1,1,15
0.25,0.0,0.3370588235294117,12,16.19,3,1,1,15
0.565,0.0,0.3370588235294117,18,18.49,3,1,1,15
0.365,0.0,0.3370588235294117,4,7.19,3,1,1,15
0.76,4.0,0.3370588235294117,19,1.99,3,1,1,15
0.96,5.0,0.3370588235294117,10,0.49,3,1,1,15
0.88,0.0,0.3370588235294117,1,7.49,3,1,1,15
0.21,0.0,0.3370588235294117,12,20.49,3,1,1,15
0.92,0.0,0.3370588235294117,2,3.99,3,1,1,15
0.02,5.0,0.3370588235294117,10,3.99,3,1,1,15
0.7,0.0,0.3370588235294117,0,12.19,3,1,1,15
1.0,4.0,0.3370588235294117,15,3.49,3,1,1,15
0.09,0.0,0.3370588235294117,19,3.99,3,1,1,15
0.5933333333333333,0.0,0.3370588235294117,0,15.19,3,1,1,15
0.685,0.0,0.3370588235294117,5,10.99,3,1,1,15
0.4825,3.0,0.3370588235294117,18,12.99,3,1,1,15
0.465,0.0,0.3370588235294117,7,5.49,3,1,1,15
0.14,0.0,0.3370588235294117,2,3.99,3,1,1,15
0.48,0.0,0.3370588235294117,1,6.49,3,1,1,15
0.54,3.0,0.3370588235294117,8,9.49,3,1,1,15
0.17,0.0,0.3370588235294117,8,5.99,3,1,1,15
0.71,0.0,0.3370588235294117,17,10.99,3,1,1,15
0.63,0.0,0.3370588235294117,21,4.49,3,1,1,15
0.62,0.0,0.3370588235294117,15,16.19,3,1,1,15
